cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
1,50,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
2,1,1843667466,285923897,173577891,173577891_1843667466_285923897,True,151.134,Musgrove Street,residential
2,2,285923897,285923886,419698279,419698279_285923886_285923897,True,81.316,Bridges Road,primary
2,3,285923886,285923897,419698279,419698279_285923886_285923897,True,81.316,Bridges Road,primary
2,4,285923897,285924122,419698279,419698279_285923897_285924122,True,61.824,Bridges Road,primary
2,5,285924122,2608920685,173577868,173577868_2608920685_285924122,True,10.2,Henley Street,residential
2,6,2608920685,2608920684,255164746,255164746_2608920684_2608920685,True,138.909,Bridges Road,primary
2,7,2608920684,2608920685,255164746,255164746_2608920684_2608920685,True,138.909,Bridges Road,primary
2,8,2608920685,285924122,173577868,173577868_2608920685_285924122,True,10.2,Henley Street,residential
2,9,285924122,1843667504,419698279,419698279_1843667504_285924122,True,101.056,Bridges Road,primary
2,10,1843667504,1843667502,"[535205180, 173577918]","[535205180, 173577918]_1843667502_1843667504",True,144.18200000000002,Rydal Street,residential
2,11,1843667502,285924033,"[173577875, 235918158]","[173577875, 235918158]_1843667502_285924033",True,299.205,"['Rudge Street', 'Nelson Street']",residential
2,12,285924033,285923927,"[235918160, 235918154]","[235918160, 235918154]_285923927_285924033",True,172.124,"['Knight Street', 'Freyberg Street']",residential
2,13,285923927,276839789,235918157,235918157_276839789_285923927,True,93.723,Birdwood Street,residential
2,14,276839789,276839790,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
2,15,276839790,276839788,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
2,16,276839788,276839791,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
2,17,276839791,12446969783,173175000,173175000_12446969783_276839791,True,291.65099999999995,Ann Parade,residential
2,18,12446969783,1840020273,173175096,173175096_12446969783_1840020273,True,161.306,Fay Avenue,residential
2,19,1840020273,12446969783,173175096,173175096_12446969783_1840020273,True,161.306,Fay Avenue,residential
2,20,12446969783,276839791,173175000,173175000_12446969783_276839791,True,291.65099999999995,Ann Parade,residential
2,21,276839791,276839788,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
2,22,276839788,276839790,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
2,23,276839790,276839789,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
2,24,276839789,7095701989,"[173175138, 688597077]","[173175138, 688597077]_276839789_7095701989",True,216.674,Carnley Avenue,secondary
2,25,7095701989,939119128,904926011,904926011_7095701989_939119128,True,4.276,,primary
2,26,939119128,1843667509,"[22882184, 688568561]","[22882184, 688568561]_1843667509_939119128",True,266.285,Bridges Road,primary
2,27,1843667509,1843667504,419698279,419698279_1843667504_1843667509,True,86.899,Bridges Road,primary
2,28,1843667504,1843667509,419698279,419698279_1843667504_1843667509,True,86.899,Bridges Road,primary
2,29,1843667509,2608920687,173577871,173577871_1843667509_2608920687,True,12.465,Moonbi Street,residential
2,30,2608920687,1843667515,418259549,418259549_1843667515_2608920687,True,121.02099999999999,Moonbi Street,residential
2,31,1843667515,1840020256,173175087,173175087_1840020256_1843667515,True,385.12899999999996,Penman Street,residential
2,32,1840020256,8172070487,472269078,472269078_1840020256_8172070487,True,84.725,Northcott Drive,primary
2,33,8172070487,2676461902,904926018,904926018_2676461902_8172070487,True,2.372,,primary
2,34,2676461902,939119128,419698281,419698281_2676461902_939119128,True,23.702,,primary
2,35,939119128,7095701989,904926011,904926011_7095701989_939119128,True,4.276,,primary
2,36,7095701989,2676461913,904926013,904926013_2676461913_7095701989,True,22.384999999999998,,primary
2,37,2676461913,7095701987,904926016,904926016_2676461913_7095701987,True,2.095,,primary
2,38,7095701987,8172070487,904926017,904926017_7095701987_8172070487,True,24.788000000000004,,primary
2,39,8172070487,2676461902,904926018,904926018_2676461902_8172070487,True,2.372,,primary
2,40,2676461902,2608920687,"[688568562, 418259548]","[688568562, 418259548]_2608920687_2676461902",True,265.584,Bridges Road,primary
