cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
1,29,285923820,285923859,303560142,303560142_285923820_285923859,True,47.812,Royal Street,secondary
1,30,285923859,285923858,173577852,173577852_285923858_285923859,True,162.701,Oxford Street,residential
1,31,285923858,285923791,232951370,232951370_285923791_285923858,True,135.964,Cromwell Street,residential
1,32,285923791,1843667451,235918162,235918162_1843667451_285923791,True,167.269,Saint James Road,residential
1,33,1843667451,174778835,"[688568545, 655889606]","[688568545, 655889606]_174778835_1843667451",True,182.298,Saint James Road,secondary
1,34,174778835,1843667476,446614031,446614031_174778835_1843667476,True,92.84899999999999,Saint James Road,secondary
1,35,1843667476,1843667460,173577840,173577840_1843667460_1843667476,True,174.951,Saint Georges Road,residential
1,36,1843667460,1843667476,173577840,173577840_1843667460_1843667476,True,174.951,Saint Georges Road,residential
1,37,1843667476,174778835,446614031,446614031_174778835_1843667476,True,92.84899999999999,Saint James Road,secondary
1,38,174778835,2608920684,569034005,569034005_174778835_2608920684,True,82.878,Bridges Road,primary
1,39,2608920684,285923886,573325160,573325160_2608920684_285923886,True,10.604,Queens Road,residential
1,40,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
2,1,1843667466,285923897,173577891,173577891_1843667466_285923897,True,151.134,Musgrove Street,residential
2,2,285923897,285923886,419698279,419698279_285923886_285923897,True,81.316,Bridges Road,primary
2,3,285923886,2608920684,573325160,573325160_2608920684_285923886,True,10.604,Queens Road,residential
2,4,2608920684,174778835,569034005,569034005_174778835_2608920684,True,82.878,Bridges Road,primary
2,5,174778835,285923886,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
2,6,285923886,285923897,419698279,419698279_285923886_285923897,True,81.316,Bridges Road,primary
2,7,285923897,285924122,419698279,419698279_285923897_285924122,True,61.824,Bridges Road,primary
2,8,285924122,285923897,419698279,419698279_285923897_285924122,True,61.824,Bridges Road,primary
2,9,285923897,285924122,419698279,419698279_285923897_285924122,True,61.824,Bridges Road,primary
2,10,285924122,2608920685,173577868,173577868_2608920685_285924122,True,10.2,Henley Street,residential
2,11,2608920685,2608920684,255164746,255164746_2608920684_2608920685,True,138.909,Bridges Road,primary
2,12,2608920684,2608920685,255164746,255164746_2608920684_2608920685,True,138.909,Bridges Road,primary
2,13,2608920685,285924122,173577868,173577868_2608920685_285924122,True,10.2,Henley Street,residential
2,14,285924122,1843667504,419698279,419698279_1843667504_285924122,True,101.056,Bridges Road,primary
2,15,1843667504,1843667502,"[535205180, 173577918]","[535205180, 173577918]_1843667502_1843667504",True,144.18200000000002,Rydal Street,residential
2,16,1843667502,285924033,"[173577875, 235918158]","[173577875, 235918158]_1843667502_285924033",True,299.205,"['Rudge Street', 'Nelson Street']",residential
2,17,285924033,285923927,"[235918160, 235918154]","[235918160, 235918154]_285923927_285924033",True,172.124,"['Knight Street', 'Freyberg Street']",residential
2,18,285923927,276839789,235918157,235918157_276839789_285923927,True,93.723,Birdwood Street,residential
2,19,276839789,276839790,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
2,20,276839790,276839788,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
2,21,276839788,276839791,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
2,22,276839791,12446969783,173175000,173175000_12446969783_276839791,True,291.65099999999995,Ann Parade,residential
2,23,12446969783,1840020273,173175096,173175096_12446969783_1840020273,True,161.306,Fay Avenue,residential
2,24,1840020273,12446969783,173175096,173175096_12446969783_1840020273,True,161.306,Fay Avenue,residential
2,25,12446969783,276839791,173175000,173175000_12446969783_276839791,True,291.65099999999995,Ann Parade,residential
2,26,276839791,276839788,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
2,27,276839788,276839790,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
2,28,276839790,276839789,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
2,29,276839789,7095701989,"[173175138, 688597077]","[173175138, 688597077]_276839789_7095701989",True,216.674,Carnley Avenue,secondary
2,30,7095701989,939119128,904926011,904926011_7095701989_939119128,True,4.276,,primary
2,31,939119128,1843667509,"[22882184, 688568561]","[22882184, 688568561]_1843667509_939119128",True,266.285,Bridges Road,primary
2,32,1843667509,1843667504,419698279,419698279_1843667504_1843667509,True,86.899,Bridges Road,primary
2,33,1843667504,285924122,419698279,419698279_1843667504_285924122,True,101.056,Bridges Road,primary
2,34,285924122,285923897,419698279,419698279_285923897_285924122,True,61.824,Bridges Road,primary
2,35,285923897,285923886,419698279,419698279_285923886_285923897,True,81.316,Bridges Road,primary
2,36,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
3,1,1843667466,1843667454,173577887,173577887_1843667454_1843667466,True,318.811,Fleet Street,residential
3,2,1843667454,1843667447,308842390,308842390_1843667447_1843667454,True,120.99,Regent Street,tertiary
3,3,1843667447,285923791,235918162,235918162_1843667447_285923791,True,81.708,Saint James Road,residential
3,4,285923791,1843667447,235918162,235918162_1843667447_285923791,True,81.708,Saint James Road,residential
3,5,1843667447,1843667454,308842390,308842390_1843667447_1843667454,True,120.99,Regent Street,tertiary
3,6,1843667454,1843667471,308842390,308842390_1843667454_1843667471,True,136.392,Regent Street,tertiary
3,7,1843667471,1843667466,173175105,173175105_1843667466_1843667471,True,307.031,Queens Road,residential
3,8,1843667466,1843667471,173175105,173175105_1843667466_1843667471,True,307.031,Queens Road,residential
3,9,1843667471,1843667470,788303536,788303536_1843667470_1843667471,True,51.685,Queens Road,tertiary
3,10,1843667470,1843667471,788303536,788303536_1843667470_1843667471,True,51.685,Queens Road,tertiary
3,11,1843667471,1843667454,308842390,308842390_1843667454_1843667471,True,136.392,Regent Street,tertiary
3,12,1843667454,1843667471,308842390,308842390_1843667454_1843667471,True,136.392,Regent Street,tertiary
3,13,1843667471,1843667470,788303536,788303536_1843667470_1843667471,True,51.685,Queens Road,tertiary
3,14,1843667470,1843667469,535205169,535205169_1843667469_1843667470,True,68.519,Queens Road,tertiary
3,15,1843667469,1843667470,535205169,535205169_1843667469_1843667470,True,68.519,Queens Road,tertiary
3,16,1843667470,1843667484,235918161,235918161_1843667470_1843667484,True,98.189,Birdwood Street,residential
3,17,1843667484,1843667480,173577878,173577878_1843667480_1843667484,True,107.86300000000001,Rosann Close,residential
3,18,1843667480,1843667484,173577878,173577878_1843667480_1843667484,True,107.86300000000001,Rosann Close,residential
3,19,1843667484,1843667487,235918161,235918161_1843667484_1843667487,True,8.084,Birdwood Street,residential
3,20,1843667487,1843667490,173577868,173577868_1843667487_1843667490,True,91.65,Henley Street,residential
3,21,1843667490,285924037,1322490620,1322490620_1843667490_285924037,True,93.421,Knight Street,residential
3,22,285924037,285924033,235918154,235918154_285924033_285924037,True,198.178,Knight Street,residential
3,23,285924033,285924037,235918154,235918154_285924033_285924037,True,198.178,Knight Street,residential
3,24,285924037,1843667502,173577918,173577918_1843667502_285924037,True,93.275,Rydal Street,residential
3,25,1843667502,1843667504,"[535205180, 173577918]","[535205180, 173577918]_1843667502_1843667504",True,144.18200000000002,Rydal Street,residential
3,26,1843667504,1843667509,419698279,419698279_1843667504_1843667509,True,86.899,Bridges Road,primary
3,27,1843667509,2608920687,173577871,173577871_1843667509_2608920687,True,12.465,Moonbi Street,residential
3,28,2608920687,1843667515,418259549,418259549_1843667515_2608920687,True,121.02099999999999,Moonbi Street,residential
3,29,1843667515,2608920687,418259549,418259549_1843667515_2608920687,True,121.02099999999999,Moonbi Street,residential
3,30,2608920687,2608920685,255164746,255164746_2608920685_2608920687,True,190.53199999999998,Bridges Road,primary
3,31,2608920685,2608920684,255164746,255164746_2608920684_2608920685,True,138.909,Bridges Road,primary
3,32,2608920684,285923886,573325160,573325160_2608920684_285923886,True,10.604,Queens Road,residential
3,33,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
4,1,1843667466,285923886,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
4,2,285923886,174778835,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
4,3,174778835,1843667444,255164744,255164744_174778835_1843667444,True,279.447,Bridges Road,primary
4,4,1843667444,2063026290,255164744,255164744_1843667444_2063026290,True,16.487,Bridges Road,primary
4,5,2063026290,1843667444,255164744,255164744_1843667444_2063026290,True,16.487,Bridges Road,primary
4,6,1843667444,2063026290,255164744,255164744_1843667444_2063026290,True,16.487,Bridges Road,primary
4,7,2063026290,2063026250,255164744,255164744_2063026250_2063026290,True,97.23800000000001,Bridges Road,primary
4,8,2063026250,286119396,173159998,173159998_2063026250_286119396,True,180.34099999999998,Sketchley Parade,residential
4,9,286119396,2063026250,173159998,173159998_2063026250_286119396,True,180.34099999999998,Sketchley Parade,residential
4,10,2063026250,11265816234,418259544,418259544_11265816234_2063026250,True,16.637,Bridges Road,primary
4,11,11265816234,174778805,1293396903,1293396903_11265816234_174778805,True,16.466,Bridges Road,primary
4,12,174778805,2063026231,1221729713,1221729713_174778805_2063026231,True,77.411,Bridges Road,primary
4,13,2063026231,1843667429,1221729713,1221729713_1843667429_2063026231,True,73.308,Bridges Road,primary
4,14,1843667429,419735094,173577938,173577938_1843667429_419735094,True,215.767,Victoria Street,residential
4,15,419735094,3216916599,"[308842392, 822222316]","[308842392, 822222316]_3216916599_419735094",True,154.963,Victoria Street,residential
4,16,3216916599,285923815,1221729712,1221729712_285923815_3216916599,True,7.8260000000000005,,secondary
4,17,285923815,3216916601,315564683,315564683_285923815_3216916601,True,8.559,,secondary
4,18,3216916601,285923795,"[822222313, 315564685]","[822222313, 315564685]_285923795_3216916601",True,153.052,Victoria Street,residential
4,19,285923795,285923830,232951370,232951370_285923795_285923830,True,102.13900000000001,Cromwell Street,residential
4,20,285923830,285923825,"[822222314, 173577831]","[822222314, 173577831]_285923825_285923830",True,161.82800000000003,Portland Place,residential
4,21,285923825,285923815,"[883007255, 1221729711]","[883007255, 1221729711]_285923815_285923825",True,114.721,Royal Street,secondary
4,22,285923815,285923825,"[883007255, 1221729711]","[883007255, 1221729711]_285923815_285923825",True,114.721,Royal Street,secondary
4,23,285923825,285923820,303560142,303560142_285923820_285923825,True,56.423,Royal Street,secondary
4,24,285923820,2063026290,195910817,195910817_2063026290_285923820,True,233.977,William Street,residential
4,25,2063026290,2063026250,255164744,255164744_2063026250_2063026290,True,97.23800000000001,Bridges Road,primary
4,26,2063026250,11265816234,418259544,418259544_11265816234_2063026250,True,16.637,Bridges Road,primary
4,27,11265816234,3360641419,329227972,329227972_11265816234_3360641419,True,15.232,Burke Street,residential
4,28,3360641419,11265816234,329227972,329227972_11265816234_3360641419,True,15.232,Burke Street,residential
4,29,11265816234,174778805,1293396903,1293396903_11265816234_174778805,True,16.466,Bridges Road,primary
4,30,174778805,3360641419,329227971,329227971_174778805_3360641419,True,17.756,Burke Street,residential
4,31,3360641419,419735094,"[173577872, 822222317]","[173577872, 822222317]_3360641419_419735094",True,201.63899999999998,Burke Street,residential
4,32,419735094,3216916599,"[308842392, 822222316]","[308842392, 822222316]_3216916599_419735094",True,154.963,Victoria Street,residential
4,33,3216916599,285923815,1221729712,1221729712_285923815_3216916599,True,7.8260000000000005,,secondary
4,34,285923815,285923825,"[883007255, 1221729711]","[883007255, 1221729711]_285923815_285923825",True,114.721,Royal Street,secondary
4,35,285923825,285923820,303560142,303560142_285923820_285923825,True,56.423,Royal Street,secondary
4,36,285923820,285923859,303560142,303560142_285923820_285923859,True,47.812,Royal Street,secondary
4,37,285923859,1843667451,"[822222315, 303560142]","[822222315, 303560142]_1843667451_285923859",True,136.01399999999998,Royal Street,secondary
4,38,1843667451,174778835,"[688568545, 655889606]","[688568545, 655889606]_174778835_1843667451",True,182.298,Saint James Road,secondary
4,39,174778835,285923886,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
4,40,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
5,1,1843667466,285923886,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
5,2,285923886,285923897,419698279,419698279_285923886_285923897,True,81.316,Bridges Road,primary
5,3,285923897,285924122,419698279,419698279_285923897_285924122,True,61.824,Bridges Road,primary
5,4,285924122,1843667490,173577868,173577868_1843667490_285924122,True,264.859,Henley Street,residential
5,5,1843667490,285924122,173577868,173577868_1843667490_285924122,True,264.859,Henley Street,residential
5,6,285924122,1843667490,173577868,173577868_1843667490_285924122,True,264.859,Henley Street,residential
5,7,1843667490,1843667487,173577868,173577868_1843667487_1843667490,True,91.65,Henley Street,residential
5,8,1843667487,1843667493,235918161,235918161_1843667487_1843667493,True,54.567,Birdwood Street,residential
5,9,1843667493,1843667488,173577903,173577903_1843667488_1843667493,True,262.716,Watson Street,residential
5,10,1843667488,1843667464,235918156,235918156_1843667464_1843667488,True,128.382,Orchardtown Road,tertiary
5,11,1843667464,1843667467,535205166,535205166_1843667464_1843667467,True,71.63,Queens Road,tertiary
5,12,1843667467,1843667449,173577870,173577870_1843667449_1843667467,True,207.134,High Street,residential
5,13,1843667449,1843667445,173577948,173577948_1843667445_1843667449,True,150.46,Saint James Road,residential
5,14,1843667445,1843667441,173577837,173577837_1843667441_1843667445,True,105.97099999999999,Evescourt Road,residential
5,15,1843667441,1843667439,173577837,173577837_1843667439_1843667441,True,50.892,Evescourt Road,residential
5,16,1843667439,285923857,1322490625,1322490625_1843667439_285923857,True,121.28900000000002,Carrington Parade,residential
5,17,285923857,1843667447,308842390,308842390_1843667447_285923857,True,169.639,Regent Street,tertiary
5,18,1843667447,1843667445,235918162,235918162_1843667445_1843667447,True,120.682,Saint James Road,residential
5,19,1843667445,1843667469,173577837,173577837_1843667445_1843667469,True,271.093,Evescourt Road,residential
5,20,1843667469,1843667467,535205166,535205166_1843667467_1843667469,True,121.699,Queens Road,tertiary
5,21,1843667467,1843667469,535205166,535205166_1843667467_1843667469,True,121.699,Queens Road,tertiary
5,22,1843667469,1843667470,535205169,535205169_1843667469_1843667470,True,68.519,Queens Road,tertiary
5,23,1843667470,1843667484,235918161,235918161_1843667470_1843667484,True,98.189,Birdwood Street,residential
5,24,1843667484,1843667487,235918161,235918161_1843667484_1843667487,True,8.084,Birdwood Street,residential
5,25,1843667487,1843667493,235918161,235918161_1843667487_1843667493,True,54.567,Birdwood Street,residential
5,26,1843667493,1843667498,235918161,235918161_1843667493_1843667498,True,39.086,Birdwood Street,residential
5,27,1843667498,285924037,173577918,173577918_1843667498_285924037,True,92.473,Rydal Street,residential
5,28,285924037,1843667502,173577918,173577918_1843667502_285924037,True,93.275,Rydal Street,residential
5,29,1843667502,1843667504,"[535205180, 173577918]","[535205180, 173577918]_1843667502_1843667504",True,144.18200000000002,Rydal Street,residential
5,30,1843667504,285924122,419698279,419698279_1843667504_285924122,True,101.056,Bridges Road,primary
5,31,285924122,285923897,419698279,419698279_285923897_285924122,True,61.824,Bridges Road,primary
5,32,285923897,285923886,419698279,419698279_285923886_285923897,True,81.316,Bridges Road,primary
5,33,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
6,1,1843667466,285923886,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
6,2,285923886,174778835,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
6,3,174778835,1843667476,446614031,446614031_174778835_1843667476,True,92.84899999999999,Saint James Road,secondary
6,4,1843667476,1843667460,173577840,173577840_1843667460_1843667476,True,174.951,Saint Georges Road,residential
6,5,1843667460,1843667465,212658676,212658676_1843667460_1843667465,True,64.12,Poitrel Street,residential
6,6,1843667465,1843667460,212658676,212658676_1843667460_1843667465,True,64.12,Poitrel Street,residential
6,7,1843667460,286118915,"[173577899, 212658676]","[173577899, 212658676]_1843667460_286118915",True,186.45,Poitrel Street,residential
6,8,286118915,286119557,173577901,173577901_286118915_286119557,True,9.453,Longworth Avenue,residential
6,9,286119557,286119541,173577901,173577901_286119541_286119557,True,92.709,Longworth Avenue,residential
6,10,286119541,286119557,173577901,173577901_286119541_286119557,True,92.709,Longworth Avenue,residential
6,11,286119557,286119541,173577901,173577901_286119541_286119557,True,92.709,Longworth Avenue,residential
6,12,286119541,1843667458,173577901,173577901_1843667458_286119541,True,39.504,Longworth Avenue,residential
6,13,1843667458,286119541,173577901,173577901_1843667458_286119541,True,39.504,Longworth Avenue,residential
6,14,286119541,2063026294,173577853,173577853_2063026294_286119541,True,210.329,Meadow Road,residential
6,15,2063026294,286118961,173159998,173159998_2063026294_286118961,True,43.644000000000005,Sketchley Parade,residential
6,16,286118961,2063026286,261166338,261166338_2063026286_286118961,True,104.62,Jellicoe Parade,residential
6,17,2063026286,2063026231,195910775,195910775_2063026231_2063026286,True,285.17499999999995,Sturdee Street,residential
6,18,2063026231,1843667429,1221729713,1221729713_1843667429_2063026231,True,73.308,Bridges Road,primary
6,19,1843667429,1843667427,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,20,1843667427,1843667429,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,21,1843667429,1843667427,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,22,1843667427,285923598,329228882,329228882_1843667427_285923598,True,100.826,Bridges Road,primary
6,23,285923598,1843667427,329228882,329228882_1843667427_285923598,True,100.826,Bridges Road,primary
6,24,1843667427,1839861589,173159996,173159996_1839861589_1843667427,True,217.63699999999997,Glossop Street,residential
6,25,1839861589,1843667427,173159996,173159996_1839861589_1843667427,True,217.63699999999997,Glossop Street,residential
6,26,1843667427,1843667429,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,27,1843667429,419735094,173577938,173577938_1843667429_419735094,True,215.767,Victoria Street,residential
6,28,419735094,3216916599,"[308842392, 822222316]","[308842392, 822222316]_3216916599_419735094",True,154.963,Victoria Street,residential
6,29,3216916599,3216916600,315564683,315564683_3216916599_3216916600,True,8.148000000000001,,secondary
6,30,3216916600,1843667409,607730836,607730836_1843667409_3216916600,True,97.83099999999999,Royal Street,secondary
6,31,1843667409,1843667408,311182042,311182042_1843667408_1843667409,True,54.49,Russell Road,residential
6,32,1843667408,1843667402,311182043,311182043_1843667402_1843667408,True,50.62100000000001,Russell Road,residential
6,33,1843667402,1843667409,315564684,315564684_1843667402_1843667409,True,39.47,Royal Place,secondary
6,34,1843667409,3216916600,607730836,607730836_1843667409_3216916600,True,97.83099999999999,Royal Street,secondary
6,35,3216916600,3216916601,315564683,315564683_3216916600_3216916601,True,7.509,,secondary
6,36,3216916601,285923815,315564683,315564683_285923815_3216916601,True,8.559,,secondary
6,37,285923815,285923825,"[883007255, 1221729711]","[883007255, 1221729711]_285923815_285923825",True,114.721,Royal Street,secondary
6,38,285923825,285923820,303560142,303560142_285923820_285923825,True,56.423,Royal Street,secondary
6,39,285923820,285923859,303560142,303560142_285923820_285923859,True,47.812,Royal Street,secondary
6,40,285923859,1843667451,"[822222315, 303560142]","[822222315, 303560142]_1843667451_285923859",True,136.01399999999998,Royal Street,secondary
6,41,1843667451,174778835,"[688568545, 655889606]","[688568545, 655889606]_174778835_1843667451",True,182.298,Saint James Road,secondary
6,42,174778835,285923886,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
6,43,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
7,1,1843667466,285923886,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
7,2,285923886,174778835,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
7,3,174778835,1843667476,446614031,446614031_174778835_1843667476,True,92.84899999999999,Saint James Road,secondary
7,4,1843667476,286118933,"[418259545, 611263082]","[418259545, 611263082]_1843667476_286118933",True,261.843,Saint James Road,secondary
7,5,286118933,1843667476,"[418259545, 611263082]","[418259545, 611263082]_1843667476_286118933",True,261.843,Saint James Road,secondary
7,6,1843667476,286118933,"[418259545, 611263082]","[418259545, 611263082]_1843667476_286118933",True,261.843,Saint James Road,secondary
7,7,286118933,284966224,418259545,418259545_284966224_286118933,True,53.368,Saint James Road,secondary
7,8,284966224,286118933,418259545,418259545_284966224_286118933,True,53.368,Saint James Road,secondary
7,9,286118933,1843667491,173577900,173577900_1843667491_286118933,True,102.99000000000001,Errington Avenue,residential
7,10,1843667491,1843667478,173577866,173577866_1843667478_1843667491,True,130.75799999999998,Bennett Avenue,residential
7,11,1843667478,1843667491,173577866,173577866_1843667478_1843667491,True,130.75799999999998,Bennett Avenue,residential
7,12,1843667491,286118933,173577900,173577900_1843667491_286118933,True,102.99000000000001,Errington Avenue,residential
7,13,286118933,284966224,418259545,418259545_284966224_286118933,True,53.368,Saint James Road,secondary
7,14,284966224,286119052,418259546,418259546_284966224_286119052,True,46.923,Saint James Road,secondary
7,15,286119052,362011394,"[688568538, 170545516]","[688568538, 170545516]_286119052_362011394",True,109.505,Saint James Road,secondary
7,16,362011394,1843667522,"[170545514, 173159982]","[170545514, 173159982]_1843667522_362011394",True,127.798,"['Glebe Road', 'Saint James Road']",secondary
7,17,1843667522,176399846,130457256,130457256_176399846_1843667522,True,150.052,Park Avenue,secondary
7,18,176399846,285732092,130457258,130457258_176399846_285732092,True,75.241,Park Avenue,secondary
7,19,285732092,8386558650,130457258,130457258_285732092_8386558650,True,133.014,Park Avenue,secondary
7,20,8386558650,3336072228,920065632,920065632_3336072228_8386558650,True,20.900000000000002,Park Avenue,secondary
7,21,3336072228,3336072234,925515260,925515260_3336072228_3336072234,True,7.965,,secondary
7,22,3336072234,2658879567,26102270,26102270_2658879567_3336072234,True,10.745000000000001,,secondary
7,23,2658879567,10130363628,26102270,26102270_10130363628_2658879567,True,10.965999999999998,,secondary
7,24,10130363628,3336072242,26102270,26102270_10130363628_3336072242,True,2.697,,secondary
7,25,3336072242,3336072231,415483005,415483005_3336072231_3336072242,True,11.942,,secondary
7,26,3336072231,3336072228,925515261,925515261_3336072228_3336072231,True,5.306,,secondary
7,27,3336072228,3336072234,925515260,925515260_3336072228_3336072234,True,7.965,,secondary
7,28,3336072234,8386558650,920065631,920065631_3336072234_8386558650,True,20.035,Park Avenue,secondary
7,29,8386558650,285732092,130457258,130457258_285732092_8386558650,True,133.014,Park Avenue,secondary
7,30,285732092,176399846,130457258,130457258_176399846_285732092,True,75.241,Park Avenue,secondary
7,31,176399846,285732089,130457261,130457261_176399846_285732089,True,37.144999999999996,Victoria Street,residential
7,32,285732089,1436939674,130457261,130457261_1436939674_285732089,True,118.62899999999999,Victoria Street,residential
7,33,1436939674,2375001658,200537744,200537744_1436939674_2375001658,True,114.793,Wood Street,residential
7,34,2375001658,1843667522,261167310,261167310_1843667522_2375001658,True,59.16,Glebe Road,secondary
7,35,1843667522,362011394,"[170545514, 173159982]","[170545514, 173159982]_1843667522_362011394",True,127.798,"['Glebe Road', 'Saint James Road']",secondary
7,36,362011394,286119052,"[688568538, 170545516]","[688568538, 170545516]_286119052_362011394",True,109.505,Saint James Road,secondary
7,37,286119052,284966224,418259546,418259546_284966224_286119052,True,46.923,Saint James Road,secondary
7,38,284966224,286118933,418259545,418259545_284966224_286118933,True,53.368,Saint James Road,secondary
7,39,286118933,1843667476,"[418259545, 611263082]","[418259545, 611263082]_1843667476_286118933",True,261.843,Saint James Road,secondary
7,40,1843667476,174778835,446614031,446614031_174778835_1843667476,True,92.84899999999999,Saint James Road,secondary
7,41,174778835,285923886,573325161,573325161_174778835_285923886,True,79.02000000000001,Bridges Road,primary
7,42,285923886,1843667466,173175105,173175105_1843667466_285923886,True,62.206,Queens Road,residential
8,1,1843667466,1843667471,173175105,173175105_1843667466_1843667471,True,307.031,Queens Road,residential
8,2,1843667471,1843667470,788303536,788303536_1843667470_1843667471,True,51.685,Queens Road,tertiary
8,3,1843667470,1843667484,235918161,235918161_1843667470_1843667484,True,98.189,Birdwood Street,residential
8,4,1843667484,1843667487,235918161,235918161_1843667484_1843667487,True,8.084,Birdwood Street,residential
8,5,1843667487,1843667493,235918161,235918161_1843667487_1843667493,True,54.567,Birdwood Street,residential
8,6,1843667493,1843667498,235918161,235918161_1843667493_1843667498,True,39.086,Birdwood Street,residential
8,7,1843667498,1843667503,535205172,535205172_1843667498_1843667503,True,39.874,Birdwood Street,residential
8,8,1843667503,285923927,535205172,535205172_1843667503_285923927,True,241.10199999999998,Birdwood Street,residential
8,9,285923927,1843667517,235918160,235918160_1843667517_285923927,True,261.12899999999996,Freyberg Street,residential
8,10,1843667517,1840020223,415483041,415483041_1840020223_1843667517,True,55.547000000000004,Orchardtown Road,tertiary
8,11,1840020223,285923942,415483041,415483041_1840020223_285923942,True,25.527,Orchardtown Road,tertiary
8,12,285923942,1840020227,173174988,173174988_1840020227_285923942,True,18.015,Blamey Avenue,residential
8,13,1840020227,1840020219,173175072,173175072_1840020219_1840020227,True,34.449,Orchardtown Road,residential
8,14,1840020219,1840020227,173175072,173175072_1840020219_1840020227,True,34.449,Orchardtown Road,residential
