cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
1,21,249344207,859539999,578997595,578997595_249344207_859539999,True,14.035,Peatties Road,residential
1,22,859539999,276839850,578997590,578997590_276839850_859539999,True,109.54,Charlestown Road,trunk
1,23,276839850,355003471,833190366,833190366_276839850_355003471,True,53.639,Charlestown Road,residential
1,24,355003471,276839850,833190366,833190366_276839850_355003471,True,53.639,Charlestown Road,residential
1,25,276839850,1835198259,"[347409315, 23098239]","[347409315, 23098239]_1835198259_276839850",True,274.533,Charlestown Road,trunk
1,26,1835198259,7095468036,23098185,23098185_1835198259_7095468036,True,149.582,Charlestown Road,motorway_link
1,27,7095468036,246011542,1377142224,1377142224_246011542_7095468036,True,1.046,Charlestown Road,primary
1,28,246011542,174779442,22882264,22882264_174779442_246011542,True,75.70400000000001,Park Avenue,secondary
1,29,174779442,277137722,263596297,263596297_174779442_277137722,True,387.44500000000005,Park Avenue,secondary
2,1,277137722,277137718,173599954,173599954_277137718_277137722,True,121.07300000000001,Nereida Close,residential
2,2,277137718,277137693,173599943,173599943_277137693_277137718,True,168.592,Nesbitt Close,residential
2,3,277137693,277137718,173599943,173599943_277137693_277137718,True,168.592,Nesbitt Close,residential
2,4,277137718,277137746,173599954,173599954_277137718_277137746,True,201.738,Nereida Close,residential
2,5,277137746,277137718,173599954,173599954_277137718_277137746,True,201.738,Nereida Close,residential
2,6,277137718,277137722,173599954,173599954_277137718_277137722,True,121.07300000000001,Nereida Close,residential
2,7,277137722,174779362,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
2,8,174779362,1843843688,"[263596297, 263596290]","[263596297, 263596290]_174779362_1843843688",True,195.984,Park Avenue,secondary
2,9,1843843688,355007369,"[263596290, 263596322]","[263596290, 263596322]_1843843688_355007369",True,659.5469999999999,Park Avenue,secondary
2,10,355007369,10000995246,"[31730320, 467562271]","[31730320, 467562271]_10000995246_355007369",True,123.126,Railway Avenue,unclassified
2,11,10000995246,355007369,"[31730320, 467562271]","[31730320, 467562271]_10000995246_355007369",True,123.126,Railway Avenue,unclassified
2,12,355007369,1843843688,"[263596290, 263596322]","[263596290, 263596322]_1843843688_355007369",True,659.5469999999999,Park Avenue,secondary
2,13,1843843688,1843843695,173599942,173599942_1843843688_1843843695,True,52.287,Bender Parade,residential
2,14,1843843695,277137674,173599942,173599942_1843843695_277137674,True,208.63799999999998,Bender Parade,residential
2,15,277137674,1843843695,173599942,173599942_1843843695_277137674,True,208.63799999999998,Bender Parade,residential
2,16,1843843695,1843843688,173599942,173599942_1843843688_1843843695,True,52.287,Bender Parade,residential
2,17,1843843688,174779362,"[263596297, 263596290]","[263596297, 263596290]_174779362_1843843688",True,195.984,Park Avenue,secondary
2,18,174779362,277137722,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
3,1,277137722,174779442,263596297,263596297_174779442_277137722,True,387.44500000000005,Park Avenue,secondary
3,2,174779442,7095468032,568378481,568378481_174779442_7095468032,True,75.757,Park Avenue,secondary
3,3,7095468032,246011542,1016788674,1016788674_246011542_7095468032,True,20.279,Charlestown Road,primary
3,4,246011542,7095468032,1016788674,1016788674_246011542_7095468032,True,20.279,Charlestown Road,primary
3,5,7095468032,9971218118,783194619,783194619_7095468032_9971218118,True,2.883,Charlestown Road,primary
3,6,9971218118,910329014,1088311659,1088311659_910329014_9971218118,True,24.009999999999998,Johnson Street,residential
3,7,910329014,277137689,22882256,22882256_277137689_910329014,True,144.58599999999998,Johnson Street,residential
3,8,277137689,910329014,22882256,22882256_277137689_910329014,True,144.58599999999998,Johnson Street,residential
3,9,910329014,7095468030,1088311660,1088311660_7095468030_910329014,True,21.091,Johnson Street,residential
3,10,7095468030,7095468026,783194619,783194619_7095468026_7095468030,True,1.716,Charlestown Road,primary
3,11,7095468026,246011446,783194618,783194618_246011446_7095468026,True,27.043,Charlestown Road,primary
3,12,246011446,7095468026,783194618,783194618_246011446_7095468026,True,27.043,Charlestown Road,primary
3,13,7095468026,7095468030,783194619,783194619_7095468026_7095468030,True,1.716,Charlestown Road,primary
3,14,7095468030,9971218118,783194619,783194619_7095468030_9971218118,True,11.439000000000002,Charlestown Road,primary
3,15,9971218118,7095468030,783194619,783194619_7095468030_9971218118,True,11.439000000000002,Charlestown Road,primary
3,16,7095468030,7095468026,783194619,783194619_7095468026_7095468030,True,1.716,Charlestown Road,primary
3,17,7095468026,246011446,783194618,783194618_246011446_7095468026,True,27.043,Charlestown Road,primary
3,18,246011446,7095468027,783194617,783194617_246011446_7095468027,True,1.25,Charlestown Road,primary
3,19,7095468027,7095468036,415283792,415283792_7095468027_7095468036,True,44.642,Charlestown Road,primary
3,20,7095468036,1835198259,23098185,23098185_1835198259_7095468036,True,149.582,Charlestown Road,motorway_link
3,21,1835198259,7095468036,23098185,23098185_1835198259_7095468036,True,149.582,Charlestown Road,motorway_link
3,22,7095468036,246011542,1377142224,1377142224_246011542_7095468036,True,1.046,Charlestown Road,primary
3,23,246011542,7095468032,1016788674,1016788674_246011542_7095468032,True,20.279,Charlestown Road,primary
3,24,7095468032,9971218118,783194619,783194619_7095468032_9971218118,True,2.883,Charlestown Road,primary
3,25,9971218118,7095468030,783194619,783194619_7095468030_9971218118,True,11.439000000000002,Charlestown Road,primary
3,26,7095468030,7095468026,783194619,783194619_7095468026_7095468030,True,1.716,Charlestown Road,primary
3,27,7095468026,246011611,22882251,22882251_246011611_7095468026,True,69.575,Charlestown Road,primary
3,28,246011611,7095468026,22882251,22882251_246011611_7095468026,True,69.575,Charlestown Road,primary
3,29,7095468026,246011611,22882251,22882251_246011611_7095468026,True,69.575,Charlestown Road,primary
3,30,246011611,9971218200,80504050,80504050_246011611_9971218200,True,110.19300000000001,Charlestown Road,primary
3,31,9971218200,174779466,1102830226,1102830226_174779466_9971218200,True,10.544,Charlestown Road,primary
3,32,174779466,9378334454,"[1016788664, 1016788665, 1016788666]","[1016788664, 1016788665, 1016788666]_174779466_9378334454",True,130.32600000000002,Myall Road,secondary
3,33,9378334454,246011960,"[1088311665, 1016788663]","[1088311665, 1016788663]_246011960_9378334454",True,23.005,,secondary
3,34,246011960,246011646,787298352,787298352_246011646_246011960,True,46.708999999999996,Myall Road,secondary
3,35,246011646,7805070276,674457446,674457446_246011646_7805070276,True,15.023,,secondary
3,36,7805070276,246011690,836614543,836614543_246011690_7805070276,True,87.54299999999999,Myall Road,secondary
3,37,246011690,9971218185,836233977,836233977_246011690_9971218185,True,87.319,Myall Road,secondary
3,38,9971218185,246011646,836233977,836233977_246011646_9971218185,True,9.855,Myall Road,secondary
3,39,246011646,246011799,1016788658,1016788658_246011646_246011799,True,30.240000000000002,Prospect Road,residential
3,40,246011799,9971218196,1088311664,1088311664_246011799_9971218196,True,5.476,,residential
3,41,9971218196,9971218173,1088311661,1088311661_9971218173_9971218196,True,9.350999999999999,Prospect Road,residential
3,42,9971218173,246011799,1088311662,1088311662_246011799_9971218173,True,9.937,Prospect Road,residential
3,43,246011799,286455292,"[22882280, 674457445]","[22882280, 674457445]_246011799_286455292",True,230.44500000000002,Marshall Street,residential
3,44,286455292,420542430,173599914,173599914_286455292_420542430,True,108.029,Bray Crescent,residential
3,45,420542430,286455284,26159715,26159715_286455284_420542430,True,67.24,Bray Crescent,residential
3,46,286455284,286455300,22882281,22882281_286455284_286455300,True,121.553,Prospect Road,residential
3,47,286455300,286455284,22882281,22882281_286455284_286455300,True,121.553,Prospect Road,residential
3,48,286455284,286455294,"[22882281, 836233979]","[22882281, 836233979]_286455284_286455294",True,105.774,Prospect Road,residential
3,49,286455294,9971218173,836233979,836233979_286455294_9971218173,True,104.713,Prospect Road,residential
3,50,9971218173,246011799,1088311662,1088311662_246011799_9971218173,True,9.937,Prospect Road,residential
3,51,246011799,246011646,1016788658,1016788658_246011646_246011799,True,30.240000000000002,Prospect Road,residential
3,52,246011646,246011960,787298352,787298352_246011646_246011960,True,46.708999999999996,Myall Road,secondary
3,53,246011960,9971218200,"[419698296, 657048924, 240588718, 240588719]","[419698296, 657048924, 240588718, 240588719]_246011960_9971218200",True,147.004,Myall Road,secondary
3,54,9971218200,246011611,80504050,80504050_246011611_9971218200,True,110.19300000000001,Charlestown Road,primary
3,55,246011611,7095468026,22882251,22882251_246011611_7095468026,True,69.575,Charlestown Road,primary
3,56,7095468026,7095468030,783194619,783194619_7095468026_7095468030,True,1.716,Charlestown Road,primary
3,57,7095468030,9971218118,783194619,783194619_7095468030_9971218118,True,11.439000000000002,Charlestown Road,primary
3,58,9971218118,7095468032,783194619,783194619_7095468032_9971218118,True,2.883,Charlestown Road,primary
3,59,7095468032,174779442,568378481,568378481_174779442_7095468032,True,75.757,Park Avenue,secondary
3,60,174779442,277137722,263596297,263596297_174779442_277137722,True,387.44500000000005,Park Avenue,secondary
4,1,277137722,174779362,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
4,2,174779362,1843843688,"[263596297, 263596290]","[263596297, 263596290]_174779362_1843843688",True,195.984,Park Avenue,secondary
4,3,1843843688,1843843695,173599942,173599942_1843843688_1843843695,True,52.287,Bender Parade,residential
4,4,1843843695,2185449785,173599944,173599944_1843843695_2185449785,True,169.21300000000002,Clayton Crescent,residential
4,5,2185449785,277137621,208217423,208217423_2185449785_277137621,True,47.515,Clayton Crescent,residential
4,6,277137621,2237212995,173599956,173599956_2237212995_277137621,True,11.758,Rodway Parade,residential
4,7,2237212995,277137615,173599956,173599956_2237212995_277137615,True,142.326,Rodway Parade,residential
4,8,277137615,2237212995,173599956,173599956_2237212995_277137615,True,142.326,Rodway Parade,residential
4,9,2237212995,2185449765,208217424,208217424_2185449765_2237212995,True,47.593,Clayton Crescent,residential
4,10,2185449765,2185449785,214108946,214108946_2185449765_2185449785,True,10.318,Clayton Crescent,residential
4,11,2185449785,2185449765,214108946,214108946_2185449765_2185449785,True,10.318,Clayton Crescent,residential
4,12,2185449765,2237212995,208217424,208217424_2185449765_2237212995,True,47.593,Clayton Crescent,residential
4,13,2237212995,277137621,173599956,173599956_2237212995_277137621,True,11.758,Rodway Parade,residential
4,14,277137621,1843843725,173599956,173599956_1843843725_277137621,True,261.65799999999996,Rodway Parade,residential
4,15,1843843725,277137674,208217422,208217422_1843843725_277137674,True,238.58800000000002,Rae Crescent,residential
4,16,277137674,355005652,"[25429504, 208217422]","[25429504, 208217422]_277137674_355005652",True,218.339,Rae Crescent,residential
4,17,355005652,355005638,25429504,25429504_355005638_355005652,True,69.728,Rae Crescent,residential
4,18,355005638,1843843682,25429504,25429504_1843843682_355005638,True,164.219,Rae Crescent,residential
4,19,1843843682,1840020417,263596304,263596304_1840020417_1843843682,True,35.223,Joslin Street,tertiary
4,20,1840020417,1840020403,263596304,263596304_1840020403_1840020417,True,104.96699999999998,Joslin Street,tertiary
4,21,1840020403,277136570,263596304,263596304_1840020403_277136570,True,219.808,Joslin Street,tertiary
4,22,277136570,355007398,"[611263091, 1221729707]","[611263091, 1221729707]_277136570_355007398",True,90.417,Park Avenue,secondary
4,23,355007398,355007369,"[611263090, 611263091]","[611263090, 611263091]_355007369_355007398",True,237.153,Park Avenue,secondary
4,24,355007369,1843843688,"[263596290, 263596322]","[263596290, 263596322]_1843843688_355007369",True,659.5469999999999,Park Avenue,secondary
4,25,1843843688,174779362,"[263596297, 263596290]","[263596297, 263596290]_174779362_1843843688",True,195.984,Park Avenue,secondary
4,26,174779362,277137722,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
5,1,277137722,174779362,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
5,2,174779362,277137821,173599912,173599912_174779362_277137821,True,237.79799999999997,Kuranda Crescent,residential
5,3,277137821,277137756,173599912,173599912_277137756_277137821,True,258.636,Kuranda Crescent,residential
5,4,277137756,277137821,173599912,173599912_277137756_277137821,True,258.636,Kuranda Crescent,residential
5,5,277137821,277137615,173599951,173599951_277137615_277137821,True,112.78299999999999,Moruya Parade,residential
5,6,277137615,1843843735,173599951,173599951_1843843735_277137615,True,96.707,Moruya Parade,residential
5,7,1843843735,1843843756,173599934,173599934_1843843735_1843843756,True,103.673,Lugar Street,residential
5,8,1843843756,1843843748,173599932,173599932_1843843748_1843843756,True,110.705,Elvidge Crescent,residential
5,9,1843843748,1843843756,173599932,173599932_1843843748_1843843756,True,110.705,Elvidge Crescent,residential
5,10,1843843756,1843843748,173599932,173599932_1843843748_1843843756,True,110.705,Elvidge Crescent,residential
5,11,1843843748,1843843739,173599915,173599915_1843843739_1843843748,True,37.941,Penelope Place,residential
5,12,1843843739,1843843748,173599915,173599915_1843843739_1843843748,True,37.941,Penelope Place,residential
5,13,1843843748,1843843783,173599932,173599932_1843843748_1843843783,True,363.863,Elvidge Crescent,residential
5,14,1843843783,277136871,25429486,25429486_1843843783_277136871,True,86.836,Stuart Street,tertiary
5,15,277136871,1843843786,173175142,173175142_1843843786_277136871,True,57.662,Deborah Street,residential
5,16,1843843786,1843843791,173175142,173175142_1843843786_1843843791,True,98.191,Deborah Street,residential
5,17,1843843791,1843843815,173175142,173175142_1843843791_1843843815,True,265.71999999999997,Deborah Street,residential
5,18,1843843815,1843843818,173175142,173175142_1843843815_1843843818,True,19.616,Deborah Street,residential
5,19,1843843818,1843843811,208217418,208217418_1843843811_1843843818,True,146.81799999999998,Deborah Street,residential
5,20,1843843811,1843843790,208217418,208217418_1843843790_1843843811,True,223.59799999999998,Deborah Street,residential
5,21,1843843790,1843843785,208217417,208217417_1843843785_1843843790,True,58.171,Laurie Street,residential
5,22,1843843785,6982001607,380351567,380351567_1843843785_6982001607,True,54.361000000000004,Laurie Street,residential
5,23,6982001607,277136938,263596316,263596316_277136938_6982001607,True,228.657,Inglis Street,tertiary
5,24,277136938,1843843756,173599934,173599934_1843843756_277136938,True,137.554,Lugar Street,residential
5,25,1843843756,1843843735,173599934,173599934_1843843735_1843843756,True,103.673,Lugar Street,residential
5,26,1843843735,277137615,173599951,173599951_1843843735_277137615,True,96.707,Moruya Parade,residential
5,27,277137615,277137821,173599951,173599951_277137615_277137821,True,112.78299999999999,Moruya Parade,residential
5,28,277137821,174779362,173599912,173599912_174779362_277137821,True,237.79799999999997,Kuranda Crescent,residential
5,29,174779362,277137722,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
6,1,277137722,174779442,263596297,263596297_174779442_277137722,True,387.44500000000005,Park Avenue,secondary
6,2,174779442,7095468032,568378481,568378481_174779442_7095468032,True,75.757,Park Avenue,secondary
6,3,7095468032,9971218118,783194619,783194619_7095468032_9971218118,True,2.883,Charlestown Road,primary
6,4,9971218118,7095468030,783194619,783194619_7095468030_9971218118,True,11.439000000000002,Charlestown Road,primary
6,5,7095468030,7095468026,783194619,783194619_7095468026_7095468030,True,1.716,Charlestown Road,primary
6,6,7095468026,246011611,22882251,22882251_246011611_7095468026,True,69.575,Charlestown Road,primary
6,7,246011611,9971218200,80504050,80504050_246011611_9971218200,True,110.19300000000001,Charlestown Road,primary
6,8,9971218200,246011960,"[419698296, 657048924, 240588718, 240588719]","[419698296, 657048924, 240588718, 240588719]_246011960_9971218200",True,147.004,Myall Road,secondary
6,9,246011960,7805070269,1016788661,1016788661_246011960_7805070269,True,13.414,,secondary
6,10,7805070269,7805070267,1016788660,1016788660_7805070267_7805070269,True,23.901,Myall Road,secondary
6,11,7805070267,7805070276,1016788659,1016788659_7805070267_7805070276,True,26.861,Myall Road,secondary
6,12,7805070276,9971218185,1088311663,1088311663_7805070276_9971218185,True,12.489,,secondary
6,13,9971218185,9971218196,1088311661,1088311661_9971218185_9971218196,True,27.307000000000002,Prospect Road,residential
6,14,9971218196,9971218185,1088311661,1088311661_9971218185_9971218196,True,27.307000000000002,Prospect Road,residential
6,15,9971218185,7805070276,1088311663,1088311663_7805070276_9971218185,True,12.489,,secondary
6,16,7805070276,7805070267,1016788659,1016788659_7805070267_7805070276,True,26.861,Myall Road,secondary
6,17,7805070267,7805070269,1016788660,1016788660_7805070267_7805070269,True,23.901,Myall Road,secondary
6,18,7805070269,9378334454,"[1088311666, 1016788662]","[1088311666, 1016788662]_7805070269_9378334454",True,20.957,Myall Road,secondary
6,19,9378334454,246011960,"[1088311665, 1016788663]","[1088311665, 1016788663]_246011960_9378334454",True,23.005,,secondary
6,20,246011960,246011646,787298352,787298352_246011646_246011960,True,46.708999999999996,Myall Road,secondary
6,21,246011646,246011799,1016788658,1016788658_246011646_246011799,True,30.240000000000002,Prospect Road,residential
6,22,246011799,9971218173,1088311662,1088311662_246011799_9971218173,True,9.937,Prospect Road,residential
6,23,9971218173,286455294,836233979,836233979_286455294_9971218173,True,104.713,Prospect Road,residential
6,24,286455294,9971218173,836233979,836233979_286455294_9971218173,True,104.713,Prospect Road,residential
6,25,9971218173,286455294,836233979,836233979_286455294_9971218173,True,104.713,Prospect Road,residential
6,26,286455294,286455284,"[22882281, 836233979]","[22882281, 836233979]_286455284_286455294",True,105.774,Prospect Road,residential
6,27,286455284,286455294,"[22882281, 836233979]","[22882281, 836233979]_286455284_286455294",True,105.774,Prospect Road,residential
6,28,286455294,10600362040,26159718,26159718_10600362040_286455294,True,208.105,Progress Place,residential
6,29,10600362040,286455294,26159718,26159718_10600362040_286455294,True,208.105,Progress Place,residential
6,30,286455294,9971218173,836233979,836233979_286455294_9971218173,True,104.713,Prospect Road,residential
6,31,9971218173,246011799,1088311662,1088311662_246011799_9971218173,True,9.937,Prospect Road,residential
6,32,246011799,246011646,1016788658,1016788658_246011646_246011799,True,30.240000000000002,Prospect Road,residential
6,33,246011646,246011960,787298352,787298352_246011646_246011960,True,46.708999999999996,Myall Road,secondary
6,34,246011960,287260206,"[833190363, 23098180, 657048925, 657048926]","[833190363, 23098180, 657048925, 657048926]_246011960_287260206",True,402.812,Newcastle Inner City Bypass,motorway_link
6,35,287260206,355003471,"[23098235, 226009607]","[23098235, 226009607]_287260206_355003471",True,167.701,"['Charlestown Road', 'Newcastle Inner City Bypass']",trunk
6,36,355003471,7777852060,833190365,833190365_355003471_7777852060,True,101.715,Charlestown Road,trunk
6,37,7777852060,276839850,833190367,833190367_276839850_7777852060,True,53.963,Charlestown Road,residential
6,38,276839850,1835198259,"[347409315, 23098239]","[347409315, 23098239]_1835198259_276839850",True,274.533,Charlestown Road,trunk
6,39,1835198259,7095468036,23098185,23098185_1835198259_7095468036,True,149.582,Charlestown Road,motorway_link
6,40,7095468036,246011542,1377142224,1377142224_246011542_7095468036,True,1.046,Charlestown Road,primary
6,41,246011542,174779442,22882264,22882264_174779442_246011542,True,75.70400000000001,Park Avenue,secondary
6,42,174779442,277137722,263596297,263596297_174779442_277137722,True,387.44500000000005,Park Avenue,secondary
7,1,277137722,174779362,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
7,2,174779362,277137821,173599912,173599912_174779362_277137821,True,237.79799999999997,Kuranda Crescent,residential
7,3,277137821,277137615,173599951,173599951_277137615_277137821,True,112.78299999999999,Moruya Parade,residential
7,4,277137615,1843843735,173599951,173599951_1843843735_277137615,True,96.707,Moruya Parade,residential
7,5,1843843735,1843843742,173599951,173599951_1843843735_1843843742,True,334.463,Moruya Parade,residential
7,6,1843843742,1843843729,208217427,208217427_1843843729_1843843742,True,109.482,Joslin Street,tertiary
7,7,1843843729,1843843717,208217427,208217427_1843843717_1843843729,True,75.212,Joslin Street,tertiary
7,8,1843843717,1843843682,208217427,208217427_1843843682_1843843717,True,445.35299999999995,Joslin Street,tertiary
7,9,1843843682,1840020417,263596304,263596304_1840020417_1843843682,True,35.223,Joslin Street,tertiary
7,10,1840020417,1840020403,263596304,263596304_1840020403_1840020417,True,104.96699999999998,Joslin Street,tertiary
7,11,1840020403,355007369,173174981,173174981_1840020403_355007369,True,208.40300000000005,Seaview Street,residential
7,12,355007369,1840020403,173174981,173174981_1840020403_355007369,True,208.40300000000005,Seaview Street,residential
7,13,1840020403,1840020417,263596304,263596304_1840020403_1840020417,True,104.96699999999998,Joslin Street,tertiary
7,14,1840020417,2692226690,263596291,263596291_1840020417_2692226690,True,122.39399999999998,Rae Crescent,residential
7,15,2692226690,1840020451,"[173174952, 263596315]","[173174952, 263596315]_1840020451_2692226690",True,154.882,Springfield Avenue,residential
7,16,1840020451,1843843715,173174952,173174952_1840020451_1843843715,True,285.548,Springfield Avenue,residential
7,17,1843843715,1843843717,173175045,173175045_1843843715_1843843717,True,103.105,Bryson Avenue,residential
7,18,1843843717,1843843729,208217427,208217427_1843843717_1843843729,True,75.212,Joslin Street,tertiary
7,19,1843843729,1843843725,173599956,173599956_1843843725_1843843729,True,112.753,Rodway Parade,residential
7,20,1843843725,277137674,208217422,208217422_1843843725_277137674,True,238.58800000000002,Rae Crescent,residential
7,21,277137674,1843843695,173599942,173599942_1843843695_277137674,True,208.63799999999998,Bender Parade,residential
7,22,1843843695,1843843688,173599942,173599942_1843843688_1843843695,True,52.287,Bender Parade,residential
7,23,1843843688,174779362,"[263596297, 263596290]","[263596297, 263596290]_174779362_1843843688",True,195.984,Park Avenue,secondary
7,24,174779362,277137722,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
8,1,277137722,174779362,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
8,2,174779362,277137821,173599912,173599912_174779362_277137821,True,237.79799999999997,Kuranda Crescent,residential
8,3,277137821,277137615,173599951,173599951_277137615_277137821,True,112.78299999999999,Moruya Parade,residential
8,4,277137615,1843843735,173599951,173599951_1843843735_277137615,True,96.707,Moruya Parade,residential
8,5,1843843735,1843843742,173599951,173599951_1843843735_1843843742,True,334.463,Moruya Parade,residential
8,6,1843843742,1843843768,208217427,208217427_1843843742_1843843768,True,105.132,Joslin Street,tertiary
8,7,1843843768,1843843762,173599919,173599919_1843843762_1843843768,True,148.344,Bellett Street,residential
8,8,1843843762,1843843768,173599919,173599919_1843843762_1843843768,True,148.344,Bellett Street,residential
8,9,1843843768,1843843775,208217427,208217427_1843843768_1843843775,True,47.243,Joslin Street,tertiary
8,10,1843843775,1843843768,208217427,208217427_1843843768_1843843775,True,47.243,Joslin Street,tertiary
8,11,1843843768,1843843775,208217427,208217427_1843843768_1843843775,True,47.243,Joslin Street,tertiary
8,12,1843843775,6982001607,746052313,746052313_1843843775_6982001607,True,59.431,Laurie Street,tertiary
8,13,6982001607,1843843785,380351567,380351567_1843843785_6982001607,True,54.361000000000004,Laurie Street,residential
8,14,1843843785,1843843790,208217417,208217417_1843843785_1843843790,True,58.171,Laurie Street,residential
8,15,1843843790,1843843786,173599921,173599921_1843843786_1843843790,True,206.463,Roscoe Street,residential
8,16,1843843786,1843843791,173175142,173175142_1843843786_1843843791,True,98.191,Deborah Street,residential
8,17,1843843791,1843843798,173599924,173599924_1843843791_1843843798,True,68.29899999999999,Gillian Street,residential
8,18,1843843798,1843843791,173599924,173599924_1843843791_1843843798,True,68.29899999999999,Gillian Street,residential
8,19,1843843791,1843843786,173175142,173175142_1843843786_1843843791,True,98.191,Deborah Street,residential
8,20,1843843786,1843843790,173599921,173599921_1843843786_1843843790,True,206.463,Roscoe Street,residential
8,21,1843843790,1843843785,208217417,208217417_1843843785_1843843790,True,58.171,Laurie Street,residential
8,22,1843843785,1843843787,208217413,208217413_1843843785_1843843787,True,120.333,Kenneth Street,residential
8,23,1843843787,1843843785,208217413,208217413_1843843785_1843843787,True,120.333,Kenneth Street,residential
8,24,1843843785,6982001607,380351567,380351567_1843843785_6982001607,True,54.361000000000004,Laurie Street,residential
8,25,6982001607,277136938,263596316,263596316_277136938_6982001607,True,228.657,Inglis Street,tertiary
8,26,277136938,1843843756,173599934,173599934_1843843756_277136938,True,137.554,Lugar Street,residential
8,27,1843843756,1843843735,173599934,173599934_1843843735_1843843756,True,103.673,Lugar Street,residential
8,28,1843843735,277137615,173599951,173599951_1843843735_277137615,True,96.707,Moruya Parade,residential
8,29,277137615,277137821,173599951,173599951_277137615_277137821,True,112.78299999999999,Moruya Parade,residential
8,30,277137821,174779362,173599912,173599912_174779362_277137821,True,237.79799999999997,Kuranda Crescent,residential
8,31,174779362,277137722,263596297,263596297_174779362_277137722,True,113.52900000000001,Park Avenue,secondary
9,1,277137722,174779442,263596297,263596297_174779442_277137722,True,387.44500000000005,Park Avenue,secondary
9,2,174779442,7095468032,568378481,568378481_174779442_7095468032,True,75.757,Park Avenue,secondary
9,3,7095468032,9971218118,783194619,783194619_7095468032_9971218118,True,2.883,Charlestown Road,primary
9,4,9971218118,7095468030,783194619,783194619_7095468030_9971218118,True,11.439000000000002,Charlestown Road,primary
9,5,7095468030,7095468026,783194619,783194619_7095468026_7095468030,True,1.716,Charlestown Road,primary
9,6,7095468026,246011611,22882251,22882251_246011611_7095468026,True,69.575,Charlestown Road,primary
9,7,246011611,9971218200,80504050,80504050_246011611_9971218200,True,110.19300000000001,Charlestown Road,primary
9,8,9971218200,174779466,1102830226,1102830226_174779466_9971218200,True,10.544,Charlestown Road,primary
9,9,174779466,277134183,1221729706,1221729706_174779466_277134183,True,95.64900000000002,Charlestown Road,primary
9,10,277134183,277134299,173599925,173599925_277134183_277134299,True,303.85200000000003,Blackbutt Parade,residential
9,11,277134299,277134183,173599925,173599925_277134183_277134299,True,303.85200000000003,Blackbutt Parade,residential
9,12,277134183,277136885,1221729706,1221729706_277134183_277136885,True,52.419,Charlestown Road,primary
9,13,277136885,336198726,80504048,80504048_277136885_336198726,True,267.89899999999994,Charlestown Road,primary
9,14,336198726,336198724,30471317,30471317_336198724_336198726,True,35.913,Charlestown Road,residential
