cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
17,4,1840020292,1840020279,244673314,244673314_1840020279_1840020292,True,193.103,Allan Street,residential
17,5,1840020279,276839791,"[244673314, 235918157]","[244673314, 235918157]_1840020279_276839791",True,229.35299999999998,"['Birdwood Street', 'Allan Street']",residential
17,6,276839791,276839788,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
17,7,276839788,276839790,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
17,8,276839790,276839789,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
17,9,276839789,285923927,235918157,235918157_276839789_285923927,True,93.723,Birdwood Street,residential
17,10,285923927,285924033,"[235918160, 235918154]","[235918160, 235918154]_285923927_285924033",True,172.124,"['Knight Street', 'Freyberg Street']",residential
17,11,285924033,285924037,235918154,235918154_285924033_285924037,True,198.178,Knight Street,residential
17,12,285924037,1843667502,173577918,173577918_1843667502_285924037,True,93.275,Rydal Street,residential
17,13,1843667502,285924033,"[173577875, 235918158]","[173577875, 235918158]_1843667502_285924033",True,299.205,"['Rudge Street', 'Nelson Street']",residential
17,14,285924033,285923927,"[235918160, 235918154]","[235918160, 235918154]_285923927_285924033",True,172.124,"['Knight Street', 'Freyberg Street']",residential
17,15,285923927,276839789,235918157,235918157_276839789_285923927,True,93.723,Birdwood Street,residential
17,16,276839789,276839790,235918157,235918157_276839789_276839790,True,12.383,Birdwood Street,residential
17,17,276839790,276839788,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
17,18,276839788,276839791,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
17,19,276839791,1840020279,"[244673314, 235918157]","[244673314, 235918157]_1840020279_276839791",True,229.35299999999998,"['Birdwood Street', 'Allan Street']",residential
17,20,1840020279,1840020292,244673314,244673314_1840020279_1840020292,True,193.103,Allan Street,residential
17,21,1840020292,1840020314,415483046,415483046_1840020292_1840020314,True,438.793,Grinsell Street,residential
17,22,1840020314,1840020315,461776404,461776404_1840020314_1840020315,True,33.918,Grinsell Street,residential
17,23,1840020315,1840020321,"[263596288, 461776404]","[263596288, 461776404]_1840020315_1840020321",True,237.296,Grinsell Street,residential
18,1,1840020321,1840020315,"[263596288, 461776404]","[263596288, 461776404]_1840020315_1840020321",True,237.296,Grinsell Street,residential
18,2,1840020315,1840020314,461776404,461776404_1840020314_1840020315,True,33.918,Grinsell Street,residential
18,3,1840020314,1840020292,415483046,415483046_1840020292_1840020314,True,438.793,Grinsell Street,residential
18,4,1840020292,1840020279,244673314,244673314_1840020279_1840020292,True,193.103,Allan Street,residential
18,5,1840020279,276839791,"[244673314, 235918157]","[244673314, 235918157]_1840020279_276839791",True,229.35299999999998,"['Birdwood Street', 'Allan Street']",residential
18,6,276839791,276839788,235918157,235918157_276839788_276839791,True,55.31,Birdwood Street,residential
18,7,276839788,276839790,235918157,235918157_276839788_276839790,True,77.937,Birdwood Street,residential
